
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-06-08T03:00:22Z,,4.62208759970963,-123.13360406085849,66.023599924519658,-21.399816619232297,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,
1,"Entry - Entry",,,,,,false,"Magenta","Hiking",,,,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,
1,1,4.637744491919875,-75.487530436366796,2424.31201171875,2021-06-08T02:56:20Z,,,"Entry","25-NOV-17 10:32:26AM","25-NOV-17 10:32:26AM",,"Fishing Hot Spot Facility",,,,,,,,,,,,"ShorterDistance","Standard",,,,,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
21,18.27499995008111,-72.054461063817143,-0.1143798828125,2021-06-08T02:56:19Z,,,"Bel Air (Aprx)","Bel Air (Aprx)","Bel Air (Aprx)",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
22,18.265892425552011,-72.052283864468336,564.17529296875,2021-06-08T02:56:19Z,,,"Bell Air M","09-DEC-12 6:33:48AM","09-DEC-12 6:33:48AM",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
23,18.235888900235295,-72.067759707570076,-0.1143798828125,2021-06-08T02:56:19Z,,,"Belle Anse Por","Belle Anse Port","Belle Anse Port",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
24,4.65377664193511,-75.419448763132095,3886.70654296875,2021-06-08T02:56:19Z,,,"BigCross","26-NOV-17 1:55:16PM","26-NOV-17 1:55:16PM",,"Crossing","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
25,4.642123701050878,-75.419371901080012,3807.3984375,2021-06-08T02:56:19Z,,,"Boarder","27-NOV-17 8:32:13AM","27-NOV-17 8:32:13AM",,"Civil","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
26,18.29166661016643,-72.050783419981599,-0.1143798828125,2021-06-08T02:56:19Z,,,"Bois Conte (Ap","Bois Conte (Aprx)","Bois Conte (Aprx)",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
27,18.312499998137355,-72.058333251625299,-0.1143798828125,2021-06-08T02:56:19Z,,,"Bois De Hommes","Bois De Hommes (Aprx)","Bois De Hommes (Aprx)",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
28,18.32501107826829,-72.070938879624009,-0.1143798828125,2021-06-08T02:56:19Z,,,"Bois Paul (Apr","Bois Paul (Aprx)","Bois Paul (Aprx)",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
29,4.656646773219109,-75.417973967269063,3879.97705078125,2021-06-08T02:56:19Z,,,"Brdg","26-NOV-17 2:07:37PM","26-NOV-17 2:07:37PM",,"Bridge","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
30,4.63543402031064,-75.425033457577229,3737.462890625,2021-06-08T02:56:19Z,,,"Brdg 3","27-NOV-17 9:09:22AM","27-NOV-17 9:09:22AM",,"Bridge","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:19Z,
